"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL3628932";"";"0";"521.56";"2";"5.27";"9";"CCCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n2cc(nn2)[C@@](C)(NCc3ccncc3)C(C)C";"IC50";"'='";"1100";"nM";"5.96";"";"";"UO_0000065";"11.42";"0.22";"0.69";"7.27";"False";"CHEMBL3629994";"Inhibition of Trypanosoma cruzi recombinant cruzain using Z-FR-AMC as substrate after 5 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3627660";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";""
"CHEMBL3628935";"";"0";"591.63";"2";"6.12";"12";"CCCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n2cc(nn2)[C@@](C)(NC(=O)c3ccc4ncsc4c3)C(C)C";"IC50";"'='";"3590";"nM";"5.45";"";"";"UO_0000065";"9.2";"0.18";"-0.68";"5.5";"False";"CHEMBL3629994";"Inhibition of Trypanosoma cruzi recombinant cruzain using Z-FR-AMC as substrate after 5 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3627660";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";""
"CHEMBL3628940";"";"0";"605.66";"2";"5.87";"17";"COCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n2cc(nn2)[C@@](C)(NCc3ccc4ncsc4c3)C5CCCC5";"IC50";"'='";"124";"nM";"6.91";"";"";"UO_0000065";"11.4";"0.22";"1.04";"7.58";"False";"CHEMBL3629994";"Inhibition of Trypanosoma cruzi recombinant cruzain using Z-FR-AMC as substrate after 5 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3627660";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";""
"CHEMBL3329513";"";"0";"325.35";"0";"3.56";"12";"[O-][N+](=O)c1cccc(c1)c2csc(N\N=C\c3ccccn3)n2";"IC50";"'='";"1300";"nM";"5.89";"";"";"UO_0000065";"18.09";"0.35";"2.33";"6.31";"False";"CHEMBL3365054";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-Phe-Argaminomethylcoumarin as fluorogenic substrate preincubated for 10 mins before substrate addition by fluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352772";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL3329223";"";"0";"325.35";"0";"3.56";"13";"[O-][N+](=O)c1ccc(cc1)c2csc(N\N=C\c3ccccn3)n2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3365054";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-Phe-Argaminomethylcoumarin as fluorogenic substrate preincubated for 10 mins before substrate addition by fluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352772";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL3329524";"";"0";"344.44";"1";"5.19";"26";"C\C(=N/Nc1nc(cs1)c2ccc3ccccc3c2)\c4ccccn4";"IC50";"'='";"10";"nM";"8";"";"";"UO_0000065";"23.23";"0.44";"2.81";"15.95";"False";"CHEMBL3365054";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-Phe-Argaminomethylcoumarin as fluorogenic substrate preincubated for 10 mins before substrate addition by fluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352772";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL3329504";"";"0";"280.36";"0";"3.65";"3";"N(\N=C\c1ccccn1)c2nc(cs2)c3ccccc3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3365054";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-Phe-Argaminomethylcoumarin as fluorogenic substrate preincubated for 10 mins before substrate addition by fluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352772";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL3329514";"";"0";"330.42";"0";"4.8";"14";"N(\N=C\c1ccccn1)c2nc(cs2)c3ccc4ccccc4c3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3365054";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-Phe-Argaminomethylcoumarin as fluorogenic substrate preincubated for 10 mins before substrate addition by fluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352772";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL3329517";"";"0";"387.31";"1";"5.11";"18";"C\C(=N/Nc1nc(c(C)s1)c2ccc(Br)cc2)\c3ccccn3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3365054";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-Phe-Argaminomethylcoumarin as fluorogenic substrate preincubated for 10 mins before substrate addition by fluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352772";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL3352912";"";"0";"478.63";"1";"6.54";"4";"CC1(C)CCc2c(O)c(C(=O)CCc3ccc4OC5(C)CCCC(C)(C)C5Cc4c3)c(O)cc2O1";"IC50";"'='";"8700";"nM";"5.06";"";"";"UO_0000065";"10.57";"0.2";"-1.48";"6.66";"False";"CHEMBL3387326";"Inhibition of Trypanosoma cruzi cruzain using Z-Phe-Arg-AMC as substrate by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352268";"1";"Scientific Literature";"J. Nat. Prod.";"2014";""
"CHEMBL3352911";"";"0";"410.51";"1";"5.23";"3";"CC(=CCc1cc(CCC(=O)c2c(O)cc3OC(C)(C)CCc3c2O)ccc1O)C";"IC50";"'='";"12000";"nM";"4.92";"";"";"UO_0000065";"11.99";"0.22";"-0.31";"5.66";"False";"CHEMBL3387326";"Inhibition of Trypanosoma cruzi cruzain using Z-Phe-Arg-AMC as substrate by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352268";"1";"Scientific Literature";"J. Nat. Prod.";"2014";""
"CHEMBL3233112";"";"0";"295.34";"0";"2.3";"10nD";"O=C(COc1ccc2ccccc2c1)NCCc3cnc[nH]3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233085";"";"0";"340.34";"0";"2.21";"8g";"[O-][N+](=O)c1ccccc1OCC(=O)NCCc2nc3ccccc3[nH]2";"IC50";"'='";"13200";"nM";"4.88";"";"";"UO_0000065";"14.34";"0.27";"2.67";"4.43";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233090";"";"0";"345.4";"0";"3.45";"8m";"O=C(COc1cccc2ccccc12)NCCc3nc4ccccc4[nH]3";"IC50";"'='";"5200";"nM";"5.28";"";"";"UO_0000065";"15.3";"0.28";"1.83";"7.89";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233095";"";"0";"424.3";"0";"4.22";"8r";"Brc1c(OCC(=O)NCCc2nc3ccccc3[nH]2)ccc4ccccc14";"IC50";"'='";"210";"nM";"6.68";"";"";"UO_0000065";"15.74";"0.34";"2.46";"9.97";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233096";"";"0";"372.27";"0";"3.62";"8s";"Brc1ccccc1CCC(=O)NCCc2nc3ccccc3[nH]2";"IC50";"'='";"77500";"nM";"4.11";"";"";"UO_0000065";"11.04";"0.24";"0.49";"7.11";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3221953";"";"0";"351.14";"";"";"3f";"CCCC\C(=N\NC(=[Se])N)\c1ccc(Cl)c(Cl)c1";"Ki";"'='";"6.4";"nM";"8.19";"";"";"UO_0000065";"23.33";"";"";"";"False";"CHEMBL3223079";"Non-competitive inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate assessed as function of Vmaxapp after 30 mins";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217446";"1";"Scientific Literature";"MedChemComm";"2012";""
"CHEMBL3233102";"";"0";"308.38";"0";"3.21";"10jC";"Cc1ccccc1OCC(=O)NCCc2c[nH]c3ccccc23";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3329473";"";"0";"307.44";"0";"3.07";"15b";"CC1SC(=NC1=O)N\N=C\CCSc2ccc(C)cc2";"IC50";"'='";"20400";"nM";"4.69";"";"";"UO_0000065";"15.26";"0.32";"1.62";"8.71";"False";"CHEMBL3364781";"Inhibition of Trypanosoma cruzi cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352665";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL3291135";"";"0";"291.22";"0";"0.29";"6";"Cc1c(\C=N\NC(=O)c2ccc(cc2)[N+](=O)[O-])no[n+]1[O-]";"IC50";"'='";"11200";"nM";"4.95";"";"";"UO_0000065";"17";"0.32";"4.66";"3.6";"False";"CHEMBL3294129";"Inhibition of Trypanosoma cruzi cruzain expressed in Escherichia coli M15/DH5alpha using Z-Phe-Arg-AMC as substrate by spectrofluorometry";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3286336";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL3828132";"";"0";"374.53";"1";"5";"3b";"CC(C)OC(=O)c1c2CCCCc2sc1NC(=S)Nc3ccccc3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3830354";"Inhibition of Trypanosoma cruzi cruzain using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";""
"CHEMBL3233088";"";"0";"374.24";"0";"3.06";"8k";"Brc1cccc(OCC(=O)NCCc2nc3ccccc3[nH]2)c1";"IC50";"'='";"800";"nM";"6.1";"";"";"UO_0000065";"16.29";"0.36";"3.04";"9.1";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233092";"";"0";"373.41";"0";"3.27";"8o";"O=Cc1c(OCC(=O)NCCc2nc3ccccc3[nH]2)ccc4ccccc14";"IC50";"'='";"13500";"nM";"4.87";"";"";"UO_0000065";"13.04";"0.24";"1.6";"5.79";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233115";"";"0";"383.88";"0";"4";"22cP";"Clc1ccccc1OCC(=O)NCCc2nc3ccccc3n2CCC=C";"IC50";"'='";"23900";"nM";"4.62";"";"";"UO_0000065";"12.04";"0.23";"0.62";"8.23";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3827295";"";"0";"338.5";"0";"3.66";"3d";"CC(C)OC(=O)c1c2CCCCc2sc1NC(=S)NCC=C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3830354";"Inhibition of Trypanosoma cruzi cruzain using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";""
"CHEMBL3827864";"";"0";"458.56";"0";"4.41";"7a";"CCOC(=O)c1c2CCCCc2sc1\N=C\3/SC(CC(=O)O)C(=O)N3c4ccccc4";"IC50";"'='";"121000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3830354";"Inhibition of Trypanosoma cruzi cruzain using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";""
"CHEMBL3934979";"";"0";"439.51";"0";"3.85";"12";"CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc2ccccc2)\C=C\[N+](=O)[O-]";"Ki";"'='";"16";"nM";"7.8";"";"";"UO_0000065";"17.74";"0.33";"3.95";"7.05";"False";"CHEMBL3865401";"Inhibition of Trypanosoma cruzi cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3864177";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";""
"CHEMBL91704";"";"0";"574.75";"1";"3.66";"K11777";"CN1CCN(CC1)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCc3ccccc3)\C=C\S(=O)(=O)c4ccccc4";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3865401";"Inhibition of Trypanosoma cruzi cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3864177";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";""
"CHEMBL3233108";"";"0";"328.37";"0";"2.22";"18jK";"Cc1ccccc1OCC(=O)NCCC(=O)Nc2ccccc2O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233104";"";"0";"355.46";"0";"3.17";"12";"Cc1cc(C)c(C#N)c(SCCNC(=O)COc2ccccc2C)n1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233013";"";"0";"341.25";"0";"2.43";"10dB";"Brc1ccccc1OCC(=O)NCCN2CCCCC2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL1310061";"";"0";"237.25";"0";"0.96";"17j";"Cc1ccccc1OCC(=O)NCCC(=O)O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL2158133";"";"0";"417.22";"0";"2.98";"5e";"COc1cc(\C=N\NC(=O)c2onc(n2)c3ccc(Br)cc3)ccc1O";"IC50";"'='";"200";"nM";"6.7";"";"";"UO_0000065";"16.06";"0.35";"3.72";"6.1";"False";"CHEMBL2160678";"Inhibition of Trypanosoma cruzi cruzain using Z-Phe-Arg-aminomethylcoumarin as substrate after 10 mins";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2157907";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";""
"CHEMBL3233081";"";"0";"313.33";"0";"2.44";"8b";"Fc1ccccc1OCC(=O)NCCc2nc3ccccc3[nH]2";"IC50";"'='";"5300";"nM";"5.28";"";"";"UO_0000065";"16.84";"0.31";"2.84";"7.87";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233105";"";"0";"326.4";"0";"2.2";"18jG";"Cc1ccccc1OCC(=O)NCCC(=O)NCc2ccccc2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233100";"";"0";"276.38";"0";"1.98";"10jB";"Cc1ccccc1OCC(=O)NCCN2CCCCC2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL148139";"";"0";"291.78";"0";"2.63";"5b";"Clc1ccc2c(NCCN3CCOCC3)ccnc2c1";"IC50";"'='";"41000";"nM";"4.39";"";"";"UO_0000065";"15.04";"0.3";"1.76";"11.73";"False";"CHEMBL3999657";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL460418";"";"0";"236.7";"0";"2.68";"5f";"OCCCNc1ccnc2cc(Cl)ccc12";"IC50";"'='";"28000";"nM";"4.55";"";"";"UO_0000065";"19.23";"0.39";"1.87";"10.08";"False";"CHEMBL3999657";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL1241726";"";"0";"305.81";"0";"3.02";"5a";"Clc1ccc2c(NCCCN3CCOCC3)ccnc2c1";"IC50";"'='";"15000";"nM";"4.82";"";"";"UO_0000065";"15.77";"0.31";"1.8";"12.9";"False";"CHEMBL3999657";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL31000";"";"0";"222.68";"0";"2.29";"5e";"OCCNc1ccnc2cc(Cl)ccc12";"IC50";"'='";"62000";"nM";"4.21";"";"";"UO_0000065";"18.9";"0.38";"1.92";"9.32";"False";"CHEMBL3999657";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL528696";"";"0";"268.75";"0";"4.5";"5j";"Clc1ccc2c(NCc3ccccc3)ccnc2c1";"IC50";"'='";"44000";"nM";"4.36";"";"";"UO_0000065";"16.21";"0.31";"-0.14";"17.48";"False";"CHEMBL3999657";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL3233113";"";"0";"310.35";"0";"2.87";"20j";"Cc1ccccc1OCC(=O)NCCc2oc3ccccc3n2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
