"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL4075354";"";"0";"348.34";"0";"3.55";"6";"Fc1cnc(nc1N(Cc2ccc3OCOc3c2)c4ccccc4)C#N";"Ki";"'='";"1800";"nM";"5.75";"";"";"UO_0000065";"16.49";"0.3";"2.19";"8.06";"False";"CHEMBL4010990";"Inhibition of human Cathepsin L by fluorescence assay based Cheng-Prusoff equation analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007486";"1";"Scientific Literature";"J Med Chem";"2017";""
"CHEMBL3649407";"";"0";"746.63";"1";"4.93";"BDBM122516";"CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(O[C@@H](C)C(F)(F)F)cc4Cl)C(=O)C(=O)NC5CC5";"IC50";"'='";"67.1";"nM";"7.17";"";"251180";"UO_0000065";"9.61";"0.2";"2.24";"5.16";"False";"CHEMBL3707637";"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638694";"37";"BindingDB Database";"";"2014";""
"CHEMBL3649420";"";"0";"655.58";"1";"3.38";"BDBM122530";"CCCCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl";"IC50";"'='";"6.1";"nM";"8.21";"";"251194";"UO_0000065";"12.53";"0.26";"4.83";"5.76";"False";"CHEMBL3707637";"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638694";"37";"BindingDB Database";"";"2014";""
"CHEMBL184514";"";"0";"390.53";"0";"3.53";"11";"CC(C)C[C@@H](C(=O)NCC#N)c1cccc(c1)c2ccc(cc2)N3CCNCC3";"IC50";"'='";"2600";"nM";"5.58";"";"";"UO_0000065";"14.3";"0.26";"2.06";"8.19";"False";"CHEMBL864510";"Inhibitory activity against human cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141213";"1";"Scientific Literature";"J. Med. Chem.";"2005";""
"CHEMBL254618";"";"0";"391.26";"0";"3.65";"3{12,6}";"COCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(nc12)C#N";"IC50";"'='";"780";"nM";"6.11";"";"";"UO_0000065";"15.61";"0.32";"2.46";"6.89";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL162474";"";"0";"560.76";"2";"5.99";"11d";"CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(=O)CSCCCc3ccccc3";"Ki";"'='";"4.7";"nM";"8.33";"";"";"UO_0000065";"14.85";"0.28";"2.34";"9.86";"False";"CHEMBL660653";"Inhibitory activity against human Cathepsin L";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135707";"1";"Scientific Literature";"J. Med. Chem.";"2002";""
"CHEMBL4108180";"";"0";"584.03";"1";"2.1";"BDBM240642";"Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5n6ccnn6";"IC50";"'='";"35200";"nM";"4.45";"";"419859";"UO_0000065";"7.63";"0.15";"2.35";"2.95";"False";"CHEMBL3888848";"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886859";"37";"BindingDB Database";"";"2016";""
"CHEMBL3649401";"";"0";"676.54";"1";"4";"BDBM122510";"CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCC(F)(F)F";"IC50";"'='";"29.9";"nM";"7.52";"";"251174";"UO_0000065";"11.12";"0.23";"3.52";"5.8";"False";"CHEMBL3707637";"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638694";"37";"BindingDB Database";"";"2014";""
"CHEMBL4110750";"";"0";"451.91";"0";"3.18";"BDBM210834";"Clc1cc2C[C@H](NC(=O)c3ccccc3OC\C=C\COc1cc2)C(=O)NC4(CC4)C#N";"IC50";"'='";"13.8";"nM";"7.86";"";"372268";"UO_0000065";"17.39";"0.34";"4.68";"7.82";"False";"CHEMBL3888092";"Cathepsin Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DDT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat LSubstrate (20 uM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem). Z=Benzyloxycarbonyl. AMC=7-Amino-4-Methyl-Coumarin. Final volume: 100 uL. Excitation 360 nm, Emission 465 nm. Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886572";"37";"BindingDB Database";"";"2016";""
"CHEMBL4115527";"";"0";"659";"2";"5.06";"BDBM240632";"Cc1ncccc1c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5Cl)C(=O)NC6(CC6)C#N";"IC50";"'='";"72.2";"nM";"7.14";"";"419849";"UO_0000065";"10.84";"0.23";"2.08";"5.36";"False";"CHEMBL3888848";"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886859";"37";"BindingDB Database";"";"2016";""
"CHEMBL3671360";"";"0";"780.98";"1";"3.9";"BDBM130449";"COC(=O)N1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(O[C@@H](C)C(F)(F)F)cc4Cl)c5ncc(Br)cc5F";"IC50";"'='";"7";"nM";"8.15";"";"262266";"UO_0000065";"10.44";"0.23";"4.25";"5.13";"False";"CHEMBL3705957";"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638976";"37";"BindingDB Database";"";"2014";""
"CHEMBL3261921";"";"0";"402.5";"0";"2.63";"5";"CN1Cc2cc(ccc2C1=O)c3ccc(C[C@H](NC(=O)[C@@H]4CCCCN4)C#N)cc3";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3268204";"Inhibition of Cathepsin L (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259727";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3671342";"";"0";"823.06";"2";"5.42";"BDBM130427";"C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3C(=O)OC(C)(C)C)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F";"IC50";"'='";"188.3";"nM";"6.72";"";"262244";"UO_0000065";"8.17";"0.18";"1.31";"4.23";"False";"CHEMBL3705957";"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638976";"37";"BindingDB Database";"";"2014";""
"CHEMBL3218471";"";"0";"305.42";"0";"2.42";"1g";"O=C(CCC1CCCC1)NC2(CCCCC2)C(=O)NCC#N";"Ki";"'='";"29800";"nM";"4.53";"";"";"UO_0000065";"14.82";"0.28";"2.11";"5.52";"False";"CHEMBL3223663";"Inhibition of human cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217725";"1";"Scientific Literature";"MedChemComm";"2011";""
"CHEMBL3218472";"";"0";"277.37";"0";"1.64";"1h";"O=C(NC1(CCCCC1)C(=O)NCC#N)C2CCCC2";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3223663";"Inhibition of human cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217725";"1";"Scientific Literature";"MedChemComm";"2011";""
"CHEMBL3218475";"";"0";"355.44";"0";"3.13";"(S)-(-)-8";"O=C(NC1(CCCCC1)C(=O)N2CCC[C@H]2C#N)OCc3ccccc3";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3223663";"Inhibition of human cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217725";"1";"Scientific Literature";"MedChemComm";"2011";""
"CHEMBL4065603";"";"0";"527.44";"2";"5.39";"LSPN423, diastereomeric mixture 69:31";"CCCCCCC[C@H]1O[C@@H]1C(OC(=O)c2ccc(I)cc2)C(=O)NC3CCCCC3";"IC50";"'='";"5130";"nM";"5.29";"";"";"UO_0000065";"10.03";"0.24";"-0.1";"7.79";"False";"CHEMBL4044527";"Reversible inhibition of human liver cathepsin L peincubated for 30 mins followed by addition of 5.5 uM of substrate Z-FR-MCA measured after 10 mins by spectrofluorimetric method";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043111";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL3954843";"";"0";"418.45";"0";"1";"BDBM228617";"CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)COC(=O)c2c(C)cccc2C";"IC50";"'>'";"1000000";"nM";"";"Outside typical range";"399504";"UO_0000065";"";"";"";"";"False";"CHEMBL3888421";"Inhibition Assay: Assay buffers consist of 20 mM citric acid, 60 mM disodium hydrogen orthophosphate, 1 mM EDTA, 0.1% CHAPS, 4 mM DTT, pH 5.8 for legumain, 50 mM dihydrogen sodium orthophosphate, 1 mM EDTA, 5 mM DTT, pH 6.25 for cathepsin B and cathepsin Land 100 mM Tris, 0.1% CHAPS, 10% sucrose, 10 mM DTT, pH 7.4 for caspase-3. Concentrations of substrates during the measurement were 10 nM (legumain, cathepsin Land caspase-3) and 50 nM (cathepsin B) and concentration of enzymes were 100 nM for cathepsin Land caspase-3, 270 nM for legumain and 360 nM for cathepsin B. Each enzyme was incubated with inhibitor concentrations ranging from 1 nM to 1 mM in the presence of the substrates.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886200";"37";"BindingDB Database";"";"2016";""
"CHEMBL4065603";"";"0";"527.44";"2";"5.39";"LSPN423, diastereomeric mixture 69:31";"CCCCCCC[C@H]1O[C@@H]1C(OC(=O)c2ccc(I)cc2)C(=O)NC3CCCCC3";"IC50";"'='";"9780";"nM";"5.01";"";"";"UO_0000065";"9.5";"0.23";"-0.38";"7.37";"False";"CHEMBL4044526";"Reversible inhibition of human liver cathepsin L peincubated for 30 mins followed by addition of 5 uM of substrate Z-FR-MCA measured after 10 mins by spectrofluorimetric method";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043111";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL4100751";"";"0";"511.58";"1";"4.08";"2a";"COC(=O)\C=C\[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc2ccc(cc2)[N+](=O)[O-]";"Ki";"'='";"41";"nM";"7.39";"";"";"UO_0000065";"14.44";"0.27";"3.31";"5.4";"False";"CHEMBL4041119";"Inhibition of human cathepsin L using Cbz-Phe-Arg-AMC as substrate after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038340";"1";"Scientific Literature";"J Med Chem";"2017";""
"CHEMBL4060936";"";"0";"467.57";"0";"4.72";"3d";"O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc2ccccc2)\C=C\C#N)OCc3ccccc3";"Ki";"'='";"240";"nM";"6.62";"";"";"UO_0000065";"14.16";"0.26";"1.9";"7.26";"False";"CHEMBL4041119";"Inhibition of human cathepsin L using Cbz-Phe-Arg-AMC as substrate after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038340";"1";"Scientific Literature";"J Med Chem";"2017";""
"CHEMBL374508";"E-64";"0";"357.41";"0";"-1.46";"E-64";"CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N";"IC50";"'='";"47";"nM";"7.33";"";"";"UO_0000065";"20.5";"0.4";"8.79";"4.25";"False";"CHEMBL1074596";"Inhibition of human cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152574";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";""
"CHEMBL4065603";"";"0";"527.44";"2";"5.39";"LSPN423, diastereomeric mixture 69:31";"CCCCCCC[C@H]1O[C@@H]1C(OC(=O)c2ccc(I)cc2)C(=O)NC3CCCCC3";"IC50";"'='";"6090";"nM";"5.21";"";"";"UO_0000065";"9.89";"0.24";"-0.17";"7.68";"False";"CHEMBL4044531";"Reversible inhibition of human liver cathepsin L peincubated for 30 mins followed by addition of 9 uM of substrate Z-FR-MCA measured after 10 mins by spectrofluorimetric method";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043111";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL4065603";"";"0";"527.44";"2";"5.39";"LSPN423, diastereomeric mixture 69:31";"CCCCCCC[C@H]1O[C@@H]1C(OC(=O)c2ccc(I)cc2)C(=O)NC3CCCCC3";"IC50";"'='";"11510";"nM";"4.94";"";"";"UO_0000065";"9.36";"0.22";"-0.45";"7.27";"False";"CHEMBL4044524";"Reversible inhibition of human liver cathepsin L peincubated for 30 mins followed by addition of 4 uM of substrate Z-FR-MCA measured after 10 mins by spectrofluorimetric method";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043111";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL4065391";"";"0";"527.44";"2";"5.39";"Table 2, Entry 1";"CCCCCCCC1OC1C(OC(=O)c2ccc(I)cc2)C(=O)NC3CCCCC3";"IC50";"'='";"2200";"nM";"5.66";"";"";"UO_0000065";"10.73";"0.26";"0.27";"8.33";"False";"CHEMBL4044520";"Inhibition of human liver cathepsin L peincubated for 5 mins followed by Z-FR-MCA addition by spectrofluorimetric method";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043111";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL4107262";"";"0";"500";"0";"3.54";"BDBM240614";"Cc1cccc(S[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N)n1";"IC50";"'='";"4609.5";"nM";"5.34";"";"419831";"UO_0000065";"10.67";"0.21";"1.8";"5.39";"False";"CHEMBL3888848";"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886859";"37";"BindingDB Database";"";"2016";""
"CHEMBL4082899";"";"0";"458.45";"0";"3.91";"34";"Fc1cnc(nc1N(CCCc2noc(n2)c3ccccc3)Cc4ccc5OCOc5c4)C#N";"Ki";"'='";"91";"nM";"7.04";"";"";"UO_0000065";"15.36";"0.28";"3.13";"6.39";"False";"CHEMBL4010990";"Inhibition of human Cathepsin L by fluorescence assay based Cheng-Prusoff equation analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007486";"1";"Scientific Literature";"J Med Chem";"2017";""
"CHEMBL4110269";"";"0";"529.82";"1";"3.98";"BDBM210868";"Clc1cc2C[C@H](NC(=O)c3cc(Br)ccc3NC\C=C\COc1cc2)C(=O)NC4(CC4)C#N";"IC50";"'='";"10";"nM";"8";"";"372302";"UO_0000065";"15.1";"0.33";"4.02";"7.75";"False";"CHEMBL3888092";"Cathepsin Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DDT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat LSubstrate (20 uM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem). Z=Benzyloxycarbonyl. AMC=7-Amino-4-Methyl-Coumarin. Final volume: 100 uL. Excitation 360 nm, Emission 465 nm. Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886572";"37";"BindingDB Database";"";"2016";""
"CHEMBL4096388";"";"0";"495.58";"0";"4.5";"2b";"CC(C)C[C@H](NC(=O)OCc1ccc(cc1)[N+](=O)[O-])C(=O)N[C@@H](CCc2ccccc2)\C=C\C(=O)C";"Ki";"'='";"3.5";"nM";"8.46";"";"";"UO_0000065";"17.06";"0.32";"3.96";"6.62";"False";"CHEMBL4041119";"Inhibition of human cathepsin L using Cbz-Phe-Arg-AMC as substrate after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038340";"1";"Scientific Literature";"J Med Chem";"2017";""
"CHEMBL4074432";"";"0";"512.57";"1";"4.63";"4d";"[O-][N+](=O)c1ccc(COC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCc3ccccc3)\C=C\C#N)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4041119";"Inhibition of human cathepsin L using Cbz-Phe-Arg-AMC as substrate after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038340";"1";"Scientific Literature";"J Med Chem";"2017";""
